,Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_Age,Visibility_p_MRP,Item_Identifier_Categories
4289,NCM05,-1.427549099927844,Low Fat,-0.12181565500258519,Health and Hygiene,1.9516149074951308,OUT046,1997,Small,Tier 1,Supermarket Type1,9779.9362,27,0.0002279688491581296,NC
4290,FDD38,0.0,reg,-1.0037712044600657,Canned,-0.5977924725663989,OUT019,1985,Small,Tier 1,Grocery Store,203.7348,39,0.0001382193155075679,FD
4291,DRI01,-1.1565993474518101,Low Fat,-0.16406414129163324,Soft Drinks,0.5002201892565278,OUT010,1998,Unknown size,Tier 3,Grocery Store,517.3266,26,0.0003349973045540257,DR
4292,DRG13,1.0393951529653045,Low Fat,-0.5616229822142988,Soft Drinks,0.40885242158908686,OUT013,1987,High,Tier 3,Supermarket Type1,3782.4098,37,0.00022321793711843496,DR
4293,NCT30,-0.8891991550518813,Low Fat,0.2768824868845914,Household,-1.4793462596102605,OUT049,1999,Medium,Tier 1,Supermarket Type1,425.4462,25,0.001645483162068923,NC
4294,NCG42,1.5008379628589867,Low Fat,-0.48268817920332147,Household,-0.17924407735810546,OUT046,1997,Small,Tier 1,Supermarket Type1,1947.465,27,0.00031754997650792187,NC
4295,FDB14,0.0,Regular,0.6995753164885092,Canned,-0.7978104164297707,OUT027,1985,Medium,Tier 3,Supermarket Type3,3075.996,39,0.0011195294594357806,FD
4296,FDO27,0.0,Regular,2.172278340535247,Meat,-0.726137078997733,OUT027,1985,Medium,Tier 3,Supermarket Type3,3930.8832,39,0.0018607143080881063,FD
4297,FDC14,0.3886424723460086,Regular,0.05640997714117687,Canned,-1.5986048348713477,OUT010,1998,Unknown size,Tier 3,Grocery Store,41.9454,26,0.0016658661757396479,FD
4298,FDB49,0.0,Regular,-0.25857074754358966,Baking Goods,-0.6817635877824153,OUT019,1985,Small,Tier 1,Grocery Store,591.2304,39,0.0005357416398074254,FD
4299,FDZ23,1.1577138221688128,Regular,0.028602114102774575,Baking Goods,0.7552617761063518,OUT049,1999,Medium,Tier 1,Supermarket Type1,2796.36,25,0.0003595697836446411,FD
4300,FDJ52,-1.3518251516375988,Low Fat,-0.935066309279351,Frozen Foods,0.3157952752028236,OUT017,2007,Unknown size,Tier 2,Supermarket Type1,1765.0358,17,0.00011133897015893407,FD
4301,FDJ56,-0.9164124489686882,Low Fat,2.2930295901326443,Fruits and Vegetables,-0.663591525441921,OUT017,2007,Unknown size,Tier 2,Supermarket Type1,3295.71,17,0.0018505108959566568,FD
4302,NCR54,0.8264215483989897,low fat,0.48342899892956476,Household,0.8963698635806562,OUT017,2007,Unknown size,Tier 2,Supermarket Type1,3338.987,17,0.0004627508066114191,NC
4303,DRF01,-1.7044147858640535,Low Fat,-1.2817577519125376,Soft Drinks,0.10466147630932598,OUT046,1997,Small,Tier 1,Supermarket Type1,1166.4816,27,0.0,DR
4304,DRK12,-0.7945442196890745,Low Fat,-0.4686633537069481,Soft Drinks,-1.742417212994414,OUT049,1999,Medium,Tier 1,Supermarket Type1,865.54,25,0.0012912108033240996,DR
4305,FDL58,-1.6748351185631765,Regular,0.154188812678261,Snack Foods,1.9907050755308595,OUT013,1987,High,Tier 3,Supermarket Type1,6855.0768,37,0.0002796205607857583,FD
4306,FDD44,-1.1376683603792486,Regular,-1.2817577519125376,Fruits and Vegetables,1.8719957089407204,OUT013,1987,High,Tier 3,Supermarket Type1,5153.292,37,0.0,FD
4307,FDT50,-1.4452969003083702,Regular,0.824654444486972,Dairy,-0.7277429523045988,OUT018,2009,Medium,Tier 3,Supermarket Type2,1246.3776,15,0.0011359255690084787,FD
4308,DRM23,0.8855808830007439,Low Fat,1.363876954459933,Hard Drinks,0.519490668938918,OUT017,2007,Unknown size,Tier 2,Supermarket Type1,4138.6128,17,0.0007874653777326006,DR
4309,NCM31,-1.6002943569649661,Low Fat,0.2951704555702058,Others,0.014816076536794273,OUT045,2002,Unknown size,Tier 2,Supermarket Type1,2694.4926,22,0.0005733083794993355,NC
4310,FDY21,0.5306248753902185,Low Fat,-1.2817577519125376,Snack Foods,0.9027933568081198,OUT010,1998,Unknown size,Tier 3,Grocery Store,196.411,26,0.0,FD
4311,FDR22,1.5363335636200397,Regular,-0.9214217159343467,Snack Foods,-0.45026089186463103,OUT049,1999,Medium,Tier 1,Supermarket Type1,1342.2528,25,0.00016459264977725522,FD
4312,NCV06,-0.36859701055644445,Low Fat,0.01591122160598461,Household,0.8198789062280207,OUT018,2009,Medium,Tier 3,Supermarket Type2,3099.9648,15,0.0003486265658862013,NC
4313,FDR45,-0.48691567975995276,Low Fat,-0.717611623314954,Snack Foods,1.5983163564914111,OUT017,2007,Unknown size,Tier 2,Supermarket Type1,4541.4218,17,0.00012101587296307783,FD
4314,FDH60,1.619156632062495,Regular,-1.2817577519125376,Baking Goods,0.8578289042158751,OUT049,1999,Medium,Tier 1,Supermarket Type1,5106.686,25,0.0,FD
4315,FDR08,0.0,Low Fat,-0.0050216844094581915,Fruits and Vegetables,-0.44649993657995135,OUT019,1985,Small,Tier 1,Grocery Store,111.1886,39,0.0005819750045499282,FD
4316,FDA47,-0.5579068812820579,Regular,0.9888021837661045,Baking Goods,0.3714098795662025,OUT018,2009,Medium,Tier 3,Supermarket Type2,1794.331,15,0.0007137969851511994,FD
4317,FDS37,-1.2311401090500202,Low Fat,-0.6616460945126981,Canned,-0.427862170980466,OUT049,1999,Medium,Tier 1,Supermarket Type1,1853.5872,25,0.0002797967454079259,FD
4318,FDF12,-1.0938904527739508,Low Fat,0.3223503676721107,Baking Goods,0.08856099053468873,OUT018,2009,Medium,Tier 3,Supermarket Type2,1625.8836,15,0.0005649101480059738,FD
4319,FDP24,1.8321302366288104,Low Fat,0.32701068270587463,Baking Goods,-0.34553868177729385,OUT046,1997,Small,Tier 1,Supermarket Type1,1090.5804,27,0.0006947366491568153,FD
4320,FDU20,1.5363335636200397,Regular,-0.865225214222117,Fruits and Vegetables,-0.30323676712783293,OUT049,1999,Medium,Tier 1,Supermarket Type1,2892.2352,25,0.00017599661124659938,FD
4321,FDW44,-0.7945442196890745,Regular,-0.14141156569405305,Fruits and Vegetables,0.4697503491320546,OUT010,1998,Unknown size,Tier 3,Grocery Store,170.4448,26,0.00034559603582605755,FD
4322,FDY39,-1.7872378543065095,Regular,0.24390757165279903,Meat,0.6835884386743142,OUT010,1998,Unknown size,Tier 3,Grocery Store,551.2824,26,0.0004288300661143338,FD
4323,DRD37,-0.7235530181669694,Low Fat,-1.0129358885652169,Soft Drinks,-1.5028851505423004,OUT045,2002,Unknown size,Tier 2,Supermarket Type1,978.726,22,0.00029257496941315444,DR
4324,FDZ35,-0.770880485848373,Regular,-0.8500424230878834,Breads,-0.6310083560456126,OUT035,2004,Small,Tier 2,Supermarket Type1,2992.771,20,0.00021902146530447693,FD
4325,FDB50,0.03368646473548369,LF,1.6956465625133788,Canned,-0.9843069070493319,OUT046,1997,Small,Tier 1,Supermarket Type1,1480.0734,27,0.0019274939082995187,FD
4326,FDY10,1.1222182214077605,Low Fat,-0.3268599031154316,Snack Foods,-0.44924597993469184,OUT018,2009,Medium,Tier 3,Supermarket Type2,2862.94,15,0.0004359299701993318,FD
4327,FDK41,0.34131500466460546,Low Fat,1.2042129620170432,Frozen Foods,-0.9245073968482607,OUT017,2007,Unknown size,Tier 2,Supermarket Type1,681.7792,17,0.001537514504497593,FD
4328,FDL24,-0.6052343489634611,Regular,-0.7982384380795439,Baking Goods,0.5034319358702594,OUT045,2002,Unknown size,Tier 2,Supermarket Type1,5690.5926,22,0.00014475317130685346,FD
4329,FDZ07,0.5306248753902185,Regular,1.7641853944321435,Fruits and Vegetables,-1.2650007141030313,OUT010,1998,Unknown size,Tier 3,Grocery Store,185.7582,26,0.0025258169156243872,FD
4330,DRI03,-1.6156757839614222,Low Fat,-0.8392302666053992,Dairy,0.5734576472894526,OUT017,2007,Unknown size,Tier 2,Supermarket Type1,1416.8224,17,0.0001292119592898358,DR
4331,FDW56,-1.225224175589845,Low Fat,0.09241733002914708,Fruits and Vegetables,0.8290066901042463,OUT046,1997,Small,Tier 1,Supermarket Type1,5580.0698,27,0.000368090960158076,FD
4332,FDR20,1.6901478335846,Regular,-0.73556333715328,Fruits and Vegetables,-1.5114219730415994,OUT045,2002,Unknown size,Tier 2,Supermarket Type1,905.488,22,0.0006011978606659499,FD
4333,FDC50,0.708102879195481,Low Fat,1.3638174910976941,Canned,-0.7175585037924557,OUT046,1997,Small,Tier 1,Supermarket Type1,2856.282,27,0.0014172854674621585,FD
4334,NCX05,0.5542886092309202,Low Fat,1.8670490839490406,Health and Hygiene,-0.3748683518538922,OUT010,1998,Unknown size,Tier 3,Grocery Store,347.5476,26,0.0013809022415792033,NC
4335,FDU23,-0.16745527291048037,Low Fat,-1.2817577519125376,Breads,0.3810033667014191,OUT046,1997,Small,Tier 1,Supermarket Type1,3962.8416,27,0.0,FD
4336,FDN45,1.5363335636200397,Low Fat,1.00685365572876,Snack Foods,1.3106498475393,OUT035,2004,Small,Tier 2,Supermarket Type1,6040.1376,20,0.0005304392144425557,FD
4337,FDQ51,0.0,Regular,-0.9432297295992169,Meat,-1.5339459520437002,OUT027,1985,Medium,Tier 3,Supermarket Type3,1323.6104,39,0.0003841124389181866,FD
4338,FDH21,0.0,Low Fat,-0.6794914991783123,Seafood,0.26605495539595975,OUT027,1985,Medium,Tier 3,Supermarket Type3,5704.5744,39,0.00019721836197420165,FD
4339,DRZ11,-0.9483584896536355,Regular,0.914243267874662,Soft Drinks,-0.2545948646628657,OUT017,2007,Unknown size,Tier 2,Supermarket Type1,1114.5492,17,0.0009054124140554328,DR
4340,NCI43,1.654652232823548,Low Fat,-0.7784374873264318,Household,-1.4686543551331477,OUT046,1997,Small,Tier 1,Supermarket Type1,1006.6896,27,0.0005242221262233132,NC
4341,DRF03,1.4771742290182854,Low Fat,-0.401823704807776,Dairy,-1.6408649968148301,OUT045,2002,Unknown size,Tier 2,Supermarket Type1,690.4346,22,0.0011696875080512601,DR
4342,NCF30,0.9802358183635502,Low Fat,1.178919654940223,Household,-0.24339550422078307,OUT017,2007,Unknown size,Tier 2,Supermarket Type1,2516.724,17,0.001008915931981417,NC
4343,FDB12,-0.404092611317497,Regular,0.7592942277595883,Baking Goods,-0.625134071489097,OUT046,1997,Small,Tier 1,Supermarket Type1,1038.648,27,0.0010317725503797587,FD
4344,FDW19,-0.1201278052290772,Regular,-0.535550294197992,Fruits and Vegetables,-0.4855483519097017,OUT046,1997,Small,Tier 1,Supermarket Type1,1208.427,27,0.00034761162725606507,FD
4345,FDB45,1.8912895712305646,Low Fat,-0.8675095725457231,Fruits and Vegetables,-0.6048069271707889,OUT045,2002,Unknown size,Tier 2,Supermarket Type1,522.653,22,0.0002068414390316131,FD
4346,FDY55,0.0,Low Fat,-1.2817577519125376,Fruits and Vegetables,1.843639198088083,OUT027,1985,Medium,Tier 3,Supermarket Type3,9251.9568,39,0.0,FD
4347,FDK40,-1.3778552588623705,Low Fat,-1.2817577519125376,Frozen Foods,1.963954437985088,OUT010,1998,Unknown size,Tier 3,Grocery Store,525.982,26,0.0,FD
4348,FDU11,-1.910289270278158,Low Fat,0.5201844699137066,Breads,-0.30484264043469894,OUT018,2009,Medium,Tier 3,Supermarket Type2,2048.6666,15,0.0007619948561508993,FD
4349,FDP33,0.0,Low Fat,0.4401203669469911,Snack Foods,1.8190436425201255,OUT027,1985,Medium,Tier 3,Supermarket Type3,10993.6896,39,0.0003493960251263238,FD
4350,FDN49,1.0393951529653045,Regular,2.7806691451438663,Breakfast,-1.616227688540894,OUT010,1998,Unknown size,Tier 3,Grocery Store,39.948,26,0.005194807276692773,FD
4351,FDR15,-0.8418716873704777,Regular,-0.6323549617061175,Meat,0.199748446555468,OUT045,2002,Unknown size,Tier 2,Supermarket Type1,2482.1024,22,0.00021837644706363887,FD
4352,FDO38,1.0393951529653045,Low Fat,0.13285726180149912,Canned,-0.9971538935042589,OUT045,2002,Unknown size,Tier 2,Supermarket Type1,1635.8706,22,0.0009250705589199301,FD
4353,DRC24,1.1813775560095148,Low Fat,-0.7979555219457108,Soft Drinks,0.19602924397676685,OUT017,2007,Unknown size,Tier 2,Supermarket Type1,3383.5956,17,0.00016293544116898325,DR
4354,NCU17,0.0,Low Fat,0.5097702024023437,Health and Hygiene,-0.6315158120105822,OUT027,1985,Medium,Tier 3,Supermarket Type3,1426.1436,39,0.0009091755862744597,NC
4355,FDK22,-0.7235530181669694,Low Fat,-0.7762500380025628,Snack Foods,1.2299739843489725,OUT035,2004,Small,Tier 2,Supermarket Type1,4327.7,20,0.00011986840545074338,FD
4356,DRP35,1.4180148944165314,Low Fat,0.47794842674022464,Hard Drinks,-0.22256090393750533,OUT013,1987,High,Tier 3,Supermarket Type1,3579.3408,37,0.0007141438612609098,DR
4357,NCL29,-0.7483999386997062,Low Fat,0.9261759831211079,Health and Hygiene,0.2772960685440211,OUT035,2004,Small,Tier 2,Supermarket Type1,2693.8268,20,0.0007198129727967324,NC
4358,FDG53,-0.6762255504855662,Low Fat,-0.39158600549393435,Frozen Foods,-0.04616535641813053,OUT049,1999,Medium,Tier 1,Supermarket Type1,1957.452,25,0.00033252891730259636,FD
4359,DRM23,0.8855808830007439,Low Fat,1.3468070931374156,Hard Drinks,0.5130671757114549,OUT013,1987,High,Tier 3,Supermarket Type1,2931.5174,37,0.0007841941700753198,DR
4360,FDR09,1.276032491372321,Low Fat,0.22440002258729147,Snack Foods,1.9062265043498732,OUT035,2004,Small,Tier 2,Supermarket Type1,5438.9202,20,0.00029923388174336017,FD
4361,NCJ30,-1.6653696250268957,Low Fat,1.3343128677646923,Household,0.4751171777236005,OUT010,1998,Unknown size,Tier 3,Grocery Store,509.337,26,0.0007912792782229933,NC
4362,FDZ04,-0.8395053139864076,Low Fat,-0.5461197130179343,Frozen Foods,-1.2660991314449275,OUT046,1997,Small,Tier 1,Supermarket Type1,1201.769,27,0.0006106916059274992,FD
4363,FDM10,1.276032491372321,Low Fat,0.19369471612934525,Snack Foods,1.1727535066787278,OUT045,2002,Unknown size,Tier 2,Supermarket Type1,2564.6616,22,0.0003556911865987483,FD
4364,FDR21,1.619156632062495,Low Fat,0.017588929591235678,Snack Foods,0.5997008288702546,OUT049,1999,Medium,Tier 1,Supermarket Type1,1411.496,25,0.0003759148466106305,FD
4365,DRJ49,-1.4180836063915634,Low Fat,-1.009993401842595,Soft Drinks,-0.22205344797253573,OUT045,2002,Unknown size,Tier 2,Supermarket Type1,1291.652,22,0.00011026307511803545,DR
4366,FDJ15,-0.35676514363609385,Regular,-0.8290233649716741,Dairy,0.6980412984361072,OUT049,1999,Medium,Tier 1,Supermarket Type1,4042.7376,25,0.0001266325311394074,FD
4367,FDO34,1.1458819552484618,Low Fat,-0.7015970040905759,Snack Foods,0.45107083082659094,OUT035,2004,Small,Tier 2,Supermarket Type1,5201.2296,20,0.00017703449103864642,FD
4368,NCG30,0.0,Low Fat,0.8846874572079992,Household,-0.2631734398681432,OUT027,1985,Medium,Tier 3,Supermarket Type3,2863.6058,39,0.0008970559433600364,NC
4369,FDS60,1.8912895712305646,Low Fat,-0.6528469705363558,Baking Goods,0.5921371655949167,OUT046,1997,Small,Tier 1,Supermarket Type1,1078.596,27,0.0001824324097916409,FD
4370,FDX57,1.0393951529653045,Regular,-0.36565350603664726,Snack Foods,-0.706359143350373,OUT046,1997,Small,Tier 1,Supermarket Type1,1846.9292,27,0.00048724636829583083,FD
4371,FDS40,0.5897842099919727,Low Fat,-1.009614216308423,Frozen Foods,-1.6472049846303367,OUT049,1999,Medium,Tier 1,Supermarket Type1,476.047,25,0.00036547515552200736,FD
4372,FDT08,0.18750073470004458,LF,-0.3286085097248905,Fruits and Vegetables,0.1736305230926016,OUT013,1987,High,Tier 3,Supermarket Type1,2696.49,37,0.00032395204374032475,FD
4373,NCN29,0.5542886092309202,Low Fat,-0.8886856232415069,Health and Hygiene,-1.4756270570315595,OUT010,1998,Unknown size,Tier 3,Grocery Store,194.4136,26,0.00041301571785253157,NC
4374,FDY27,-1.5328527155189664,Low Fat,-0.6622598773534338,Dairy,0.5948414562436787,OUT045,2002,Unknown size,Tier 2,Supermarket Type1,535.3032,22,0.00017953196685584357,FD
4375,NCR29,0.0,Low Fat,-0.22784766797509168,Health and Hygiene,-1.3601711897611304,OUT027,1985,Medium,Tier 3,Supermarket Type3,2546.685,39,0.0009659509175208286,NC
4376,FDZ02,-1.4086181128552826,Regular,-0.04421100554020094,Dairy,-0.7020907321007236,OUT010,1998,Unknown size,Tier 3,Grocery Store,195.7452,26,0.000656412710259621,FD
4377,FDP40,0.0,Regular,-0.11584619629137055,Frozen Foods,-0.4952253444568756,OUT019,1985,Small,Tier 1,Grocery Store,111.8544,39,0.0005460968240941806,FD
4378,FDE11,0.0,Regular,1.3239656418993477,Starchy Foods,0.6905193878667474,OUT027,1985,Medium,Tier 3,Supermarket Type3,6478.234,39,0.0007306919470586828,FD
4379,DRL35,0.6726072784344285,Low Fat,-0.6871613425807165,Hard Drinks,-1.5451035597798044,OUT013,1987,High,Tier 3,Supermarket Type1,605.878,37,0.0006851303124371887,DR
4380,FDD56,0.5542886092309202,Regular,0.7292715870593912,Fruits and Vegetables,0.5783170199160289,OUT035,2004,Small,Tier 2,Supermarket Type1,2976.7918,20,0.0005861891614606107,FD
4381,FDO39,0.0,Regular,1.367766823563986,Meat,0.6611062123781919,OUT027,1985,Medium,Tier 3,Supermarket Type3,5880.3456,39,0.0007504450902718916,FD
4382,FDG32,0.0,Low Fat,4.690655675940361,Fruits and Vegetables,1.3021130250400013,OUT019,1985,Small,Tier 1,Grocery Store,889.5088,39,0.0013875600376805903,FD
4383,FDU50,0.0,Regular,0.1681209737890857,Dairy,-0.45085185324155785,OUT027,1985,Medium,Tier 3,Supermarket Type3,3435.528,39,0.0006624848207896733,FD
4384,FDX24,-1.0654939721651084,low fat,-1.011838568579392,Baking Goods,-0.7699613615421027,OUT035,2004,Small,Tier 2,Supermarket Type1,1110.5544,20,0.00014967215211368116,FD
4385,NCN43,-0.16745527291048037,Low Fat,-1.1508508073968766,Others,-0.3022218551978938,OUT013,1987,High,Tier 3,Supermarket Type1,2586.633,37,5.528322133368256e-05,NC
4386,FDK34,0.11650953317793943,Low Fat,-1.2817577519125376,Snack Foods,1.569959845638774,OUT018,2009,Medium,Tier 3,Supermarket Type2,1906.8512,15,0.0,FD
4387,NCN41,0.9802358183635502,Low Fat,-0.26984748577081413,Health and Hygiene,-0.299010108584162,OUT046,1997,Small,Tier 1,Supermarket Type1,2586.633,27,0.00042664070505748814,NC
4388,FDW16,1.0630588868060065,Regular,-0.4766627264720588,Frozen Foods,-0.7678062795642886,OUT049,1999,Medium,Tier 1,Supermarket Type1,1378.206,25,0.0004457880949212495,FD
4389,FDP46,0.0,Low Fat,1.250325365180015,Snack Foods,-0.8448464455878721,OUT019,1985,Small,Tier 1,Grocery Store,89.883,39,0.0014781384429132301,FD
4390,NCD07,-0.8891991550518813,Low Fat,-0.20834296803417637,Household,-0.4165793051264263,OUT013,1987,High,Tier 3,Supermarket Type1,683.1108,37,0.00048137113891308093,NC
4391,FDG44,-1.5920120501207207,Low Fat,-1.2817577519125376,Fruits and Vegetables,-1.394909441135253,OUT046,1997,Small,Tier 1,Supermarket Type1,1348.245,27,0.0,FD
4392,FDC20,0.0,low fat,-0.46828542798977285,Fruits and Vegetables,-1.3740748408519752,OUT019,1985,Small,Tier 1,Grocery Store,111.8544,39,0.0007572263798279545,FD
4393,FDB23,1.5008379628589867,reg,-1.1735307307141825,Starchy Foods,1.3796606470285542,OUT013,1987,High,Tier 3,Supermarket Type1,4514.124,37,2.4609071942503113e-05,FD
4394,DRK59,-0.9377098094253197,Low Fat,0.18655269728491003,Hard Drinks,1.491355559014303,OUT018,2009,Medium,Tier 3,Supermarket Type2,937.4464,15,0.00032394021506737314,DR
4395,FDT31,1.630988498982846,Low Fat,-1.040112292561331,Fruits and Vegetables,0.7578825613431568,OUT049,1999,Medium,Tier 1,Supermarket Type1,2458.1336,25,6.62513072089919e-05,FD
4396,FDB15,-0.46443513261128644,Low Fat,1.380682331740367,Dairy,1.9810698356896648,OUT018,2009,Medium,Tier 3,Supermarket Type2,4745.8224,15,0.0005196312370251115,FD
4397,FDI56,0.0,Low Fat,0.5194541249280868,Fruits and Vegetables,-0.8025862836443898,OUT027,1985,Medium,Tier 3,Supermarket Type3,3466.1548,39,0.0010210796729315957,FD
4398,NCQ17,-0.6052343489634611,LF,0.9974251077991244,Health and Hygiene,0.2163146355890963,OUT017,2007,Unknown size,Tier 2,Supermarket Type1,2503.408,17,0.0007613083586360488,NC
4399,FDH44,1.4771742290182854,Regular,-0.7774724481252483,Fruits and Vegetables,0.11641004542235693,OUT017,2007,Unknown size,Tier 2,Supermarket Type1,3089.9778,17,0.00017551390363581662,FD
4400,FDP40,-1.9647158581117719,Regular,-0.614818677367865,Frozen Foods,-0.4759548647744851,OUT049,1999,Medium,Tier 1,Supermarket Type1,1342.2528,25,0.0003090186377906935,FD
4401,NCR17,0.0,Low Fat,-0.8114537245557121,Health and Hygiene,-0.43267979090106357,OUT027,1985,Medium,Tier 3,Supermarket Type3,3938.8728,39,0.00021276115921900374,NC
4402,NCO53,0.7909259476379368,Low Fat,2.132838645312783,Health and Hygiene,0.6916178052086436,OUT017,2007,Unknown size,Tier 2,Supermarket Type1,2021.3688,17,0.0009571587323319252,NC
4403,FDG38,-0.9187788223527583,Regular,0.4288367094171853,Canned,-0.9132662837001995,OUT010,1998,Unknown size,Tier 3,Grocery Store,170.4448,26,0.0010491589754928533,FD
4404,FDO01,1.9504489058323187,Regular,-0.8795685989824266,Breakfast,-0.19581026639173377,OUT049,1999,Medium,Tier 1,Supermarket Type1,1927.491,25,0.00016110996635077492,FD
4405,NCQ43,1.1577138221688128,Low Fat,0.8798429956929344,Others,-0.493028509773083,OUT045,2002,Unknown size,Tier 2,Supermarket Type1,873.5296,22,0.0010112080383566412,NC
4406,FDU47,-0.013641002945919469,Regular,0.9339359518932678,Breads,0.02073211379928828,OUT018,2009,Medium,Tier 3,Supermarket Type2,421.4514,15,0.0008034524169301073,FD
4407,FDZ02,-1.4086181128552826,Regular,-0.5382098066413811,Dairy,-0.6876378723389306,OUT017,2007,Unknown size,Tier 2,Supermarket Type1,587.2356,17,0.0003907730262822824,FD
4408,FDS04,-0.6300812694961979,Regular,3.47615803741073,Frozen Foods,0.0143086205718247,OUT010,1998,Unknown size,Tier 3,Grocery Store,280.9676,26,0.0017301742059347156,FD
4409,FDQ31,-1.6736519318711414,Regular,-0.23647917814548838,Fruits and Vegetables,-0.8608634259505523,OUT049,1999,Medium,Tier 1,Supermarket Type1,878.856,25,0.0006171604246008495,FD
4410,FDT57,0.0,Low Fat,-0.9146159519371998,Snack Foods,1.5260938103884254,OUT027,1985,Medium,Tier 3,Supermarket Type3,6636.6944,39,8.02568458907708e-05,FD
4411,FDK50,-1.1589657208358801,Low Fat,-0.7324853135036257,Canned,0.3452084506913786,OUT013,1987,High,Tier 3,Supermarket Type1,1779.6834,37,0.00017440890913499588,FD
4412,FDB49,-1.0785090257774943,Regular,-0.697370298685236,Baking Goods,-0.6785518411686836,OUT046,1997,Small,Tier 1,Supermarket Type1,492.692,27,0.0003053660075512668,FD
4413,FDN56,-1.7505590668534217,Regular,0.7974112895718385,Fruits and Vegetables,0.07364242751390473,OUT045,2002,Unknown size,Tier 2,Supermarket Type1,3900.9222,22,0.0007368823508400274,FD
4414,FDU02,0.11650953317793943,Low Fat,0.7081887434395551,Dairy,1.407426196504265,OUT049,1999,Medium,Tier 1,Supermarket Type1,3435.528,25,0.0004490598210599243,FD
4415,FDK26,-1.7505590668534217,reg,-0.6581017253745082,Canned,0.7135090701278393,OUT046,1997,Small,Tier 1,Supermarket Type1,5219.872,27,0.000173534197299163,FD
4416,DRA24,0.0,Regular,-0.5116242180530648,Soft Drinks,0.39816051711197403,OUT027,1985,Medium,Tier 3,Supermarket Type3,4913.604,39,0.00023967458205357723,DR
4417,FDF53,1.8676258373898627,Regular,0.33733945709766955,Frozen Foods,0.631734789595615,OUT013,1987,High,Tier 3,Supermarket Type1,4149.9314,37,0.00046324047672124393,FD
4418,NCZ30,-1.483158874453493,Low Fat,-0.7734566167033368,Household,-0.3530188396406751,OUT049,1999,Medium,Tier 1,Supermarket Type1,2530.7058,25,0.00022036582701592643,NC
4419,FDF14,-1.255987029582757,Low Fat,-0.7521791410484282,Canned,0.17570209965845845,OUT017,2007,Unknown size,Tier 2,Supermarket Type1,1837.608,17,0.0001798379559545592,FD
4420,FDU40,1.8912895712305646,Low Fat,-0.5553311847881585,Frozen Foods,0.8311200193760822,OUT045,2002,Unknown size,Tier 2,Supermarket Type1,2131.2258,22,0.00019445010526708992,FD
4421,NCL18,1.4180148944165314,Low Fat,1.9846921324342652,Household,0.827359064091402,OUT017,2007,Unknown size,Tier 2,Supermarket Type1,2916.204,17,0.000875428089236293,NC
4422,FDP25,0.5542886092309202,Low Fat,-0.8690434675753642,Canned,1.244385091404787,OUT018,2009,Medium,Tier 3,Supermarket Type2,1528.6768,15,9.74628116498171e-05,FD
4423,NCV05,-0.6525618166448647,Low Fat,-0.6950750477900594,Health and Hygiene,0.1842389221577574,OUT045,2002,Unknown size,Tier 2,Supermarket Type1,2934.8464,22,0.00019853510562382597,NC
4424,FDV49,-0.6762255504855662,Low Fat,-0.7812748084025387,Canned,1.9548266541088624,OUT035,2004,Small,Tier 2,Supermarket Type1,3171.8712,20,9.828737611457864e-05,FD
4425,FDJ56,-0.9164124489686882,LF,2.2784494373041766,Fruits and Vegetables,-0.6539562856007259,OUT049,1999,Medium,Tier 1,Supermarket Type1,998.7,25,0.0018319353844619528,FD
4426,FDI40,-0.3212695428750413,Regular,1.1521931994298888,Frozen Foods,-0.6625348608060033,OUT035,2004,Small,Tier 2,Supermarket Type1,1105.8938,20,0.001259118601344753,FD
4427,NCK05,0.0,Low Fat,0.21217543681543705,Health and Hygiene,-1.2756926185801445,OUT027,1985,Medium,Tier 3,Supermarket Type3,918.804,39,0.0012522285780198071,NC
4428,NCI43,1.654652232823548,Low Fat,-0.7763871836189908,Household,-1.4831072148949407,OUT018,2009,Medium,Tier 3,Supermarket Type2,575.2512,15,0.0005360974020099677,NC
4429,NCE42,1.9504489058323187,Low Fat,-1.0764372550050403,Household,1.4983282609127149,OUT013,1987,High,Tier 3,Supermarket Type1,3739.1328,37,4.5214079808515554e-05,NC
4430,FDP40,-1.9647158581117719,Regular,-0.615853975593858,Frozen Foods,-0.4550785117852288,OUT046,1997,Small,Tier 1,Supermarket Type1,2684.5056,27,0.00030497849174111264,FD
4431,FDU40,1.8912895712305646,Low Fat,-0.5569384980760004,Frozen Foods,0.8487846257516066,OUT035,2004,Small,Tier 2,Supermarket Type1,2712.4692,20,0.0001929188827523449,FD
4432,DRK47,-1.171980774448266,Low Fat,-0.04110805689581425,Hard Drinks,1.433669378085067,OUT013,1987,High,Tier 3,Supermarket Type1,4567.388,37,0.0002779833838104412,DR
4433,FDR32,-1.4381977801561596,Regular,0.38472774476938165,Fruits and Vegetables,1.4047636585614816,OUT045,2002,Unknown size,Tier 2,Supermarket Type1,5480.8656,22,0.0003763391421345703,FD
4434,FDS43,0.0,Low Fat,-0.5003089100439448,Fruits and Vegetables,0.7263560565827659,OUT027,1985,Medium,Tier 3,Supermarket Type3,5033.448,39,0.00021650642774293327,FD
